disease,ingredient,nutrients,is_risky,risk_score,severity
pcos,green tea,"{'sugars_100g': 2.4216017621841357, 'carbohydrates_100g': 24.44943876535165, 'salt_100g': 1.1750499902371292, 'fat_100g': 6.503601612269625, 'saturated_fat_100g': 2.649722990455947, 'fiber_100g': 6.388662729200913, 'proteins_100g': 29.888549792764532, 'energy_kcal_100g': 201.66810770977733}",0,10,safe
pcos,legumes,"{'sugars_100g': 18.777685155550774, 'carbohydrates_100g': 14.634316394099507, 'salt_100g': 0.011109900942960715, 'fat_100g': 6.044566253226815, 'saturated_fat_100g': 6.22707459365857, 'fiber_100g': 6.684805974005438, 'proteins_100g': 12.956250949319976, 'energy_kcal_100g': 99.39811710903848}",0,10,safe
pcos,lentils,"{'sugars_100g': 5.119039790181792, 'carbohydrates_100g': 27.74129145477768, 'salt_100g': 1.4831073409490056, 'fat_100g': 5.285827145016617, 'saturated_fat_100g': 2.159679547687757, 'fiber_100g': 4.072646041622431, 'proteins_100g': 19.13415698016741, 'energy_kcal_100g': 308.5677252001513}",0,10,safe
pcos,quinoa,"{'sugars_100g': 12.752601541385943, 'carbohydrates_100g': 18.616972253064787, 'salt_100g': 1.7458401419522793, 'fat_100g': 22.10846303838261, 'saturated_fat_100g': 1.8856762396153903, 'fiber_100g': 5.898847150825781, 'proteins_100g': 4.5576256455236, 'energy_kcal_100g': 146.10983063192015}",0,10,safe
pcos,buckwheat,"{'sugars_100g': 1.5912517330251985, 'carbohydrates_100g': 43.50318457135176, 'salt_100g': 1.4404087602508744, 'fat_100g': 23.424476591073, 'saturated_fat_100g': 5.3261091263399605, 'fiber_100g': 7.728699676668702, 'proteins_100g': 14.340752075952741, 'energy_kcal_100g': 54.622011524445725}",0,10,safe
pcos,sweet potatoes,"{'sugars_100g': 2.467091325438513, 'carbohydrates_100g': 16.764575782248315, 'salt_100g': 1.8183895891031503, 'fat_100g': 29.21484033397813, 'saturated_fat_100g': 0.6704896660299942, 'fiber_100g': 0.9134345174676539, 'proteins_100g': 26.02135358738283, 'energy_kcal_100g': 294.82878336405525}",0,10,safe
pcos,avocado,"{'sugars_100g': 1.5298270294101535, 'carbohydrates_100g': 36.29689636203497, 'salt_100g': 1.3393278248657092, 'fat_100g': 8.94486118444904, 'saturated_fat_100g': 3.1778757563479743, 'fiber_100g': 7.617635345611605, 'proteins_100g': 7.5877742756878614, 'energy_kcal_100g': 286.7360098586056}",0,10,safe
pcos,"nuts (almonds, Brazil nuts)","{'sugars_100g': 4.425272384163401, 'carbohydrates_100g': 28.083355044074327, 'salt_100g': 1.981482572306936, 'fat_100g': 7.614916691843257, 'saturated_fat_100g': 3.905310207656293, 'fiber_100g': 7.446430309314872, 'proteins_100g': 1.2521048362619236, 'energy_kcal_100g': 374.0228437647422}",0,10,safe
pcos,"seeds (pumpkin, sunflower)","{'sugars_100g': 10.322937901568352, 'carbohydrates_100g': 41.55518190448282, 'salt_100g': 0.851662168910156, 'fat_100g': 12.95549331660543, 'saturated_fat_100g': 6.393497944510385, 'fiber_100g': 6.229630159500258, 'proteins_100g': 11.329865614555715, 'energy_kcal_100g': 381.81225446297486}",0,10,safe
pcos,probiotic foods,"{'sugars_100g': 13.822426697455022, 'carbohydrates_100g': 34.1691474674104, 'salt_100g': 0.23583521360309567, 'fat_100g': 14.70178163734214, 'saturated_fat_100g': 3.3383866544840135, 'fiber_100g': 0.5545950753521234, 'proteins_100g': 21.826334010421004, 'energy_kcal_100g': 383.34439918355287}",0,10,safe
pcos,apple cider vinegar,"{'sugars_100g': 15.386422768721053, 'carbohydrates_100g': 18.259718645463337, 'salt_100g': 0.0442132577189529, 'fat_100g': 14.67383649681202, 'saturated_fat_100g': 7.918820099930955, 'fiber_100g': 2.708151069833585, 'proteins_100g': 0.02911213888378561, 'energy_kcal_100g': 166.3061754874921}",0,10,safe
pcos,spearmint tea,"{'sugars_100g': 2.3652193394901566, 'carbohydrates_100g': 30.069751890283204, 'salt_100g': 0.9975325411247142, 'fat_100g': 17.17022586095605, 'saturated_fat_100g': 5.731673575767868, 'fiber_100g': 2.5132558626693378, 'proteins_100g': 3.79296412438078, 'energy_kcal_100g': 287.1037686053635}",0,10,safe
thyroid_issues,goitrogens,"{'sugars_100g': 11.112404923502076, 'carbohydrates_100g': 55.393079998305794, 'salt_100g': 0.3382733413901804, 'fat_100g': 25.9549710520646, 'saturated_fat_100g': 8.596752699690622, 'fiber_100g': 7.37373259433857, 'proteins_100g': 21.871077376465543, 'energy_kcal_100g': 93.26485828684966}",1,60,medium
thyroid_issues,soy,"{'sugars_100g': 5.2691881087624015, 'carbohydrates_100g': 54.02483592500781, 'salt_100g': 1.2616314703314544, 'fat_100g': 4.885097135921811, 'saturated_fat_100g': 7.776599508959246, 'fiber_100g': 5.265601453156821, 'proteins_100g': 8.233403051945595, 'energy_kcal_100g': 137.97810524434342}",1,60,medium
thyroid_issues,cruciferous vegetables,"{'sugars_100g': 2.4772629052868766, 'carbohydrates_100g': 34.35927700963175, 'salt_100g': 1.6020629502394055, 'fat_100g': 12.116105062372746, 'saturated_fat_100g': 2.54942774835462, 'fiber_100g': 3.2330290090084457, 'proteins_100g': 4.306875776750525, 'energy_kcal_100g': 211.01180496514053}",1,60,medium
thyroid_issues,gluten,"{'sugars_100g': 15.178589865941385, 'carbohydrates_100g': 59.74903375082917, 'salt_100g': 0.24272369936049243, 'fat_100g': 15.964287266122083, 'saturated_fat_100g': 3.814933090279773, 'fiber_100g': 1.5148392970163105, 'proteins_100g': 3.542469212826286, 'energy_kcal_100g': 238.41907269404513}",1,60,medium
thyroid_issues,broccoli,"{'sugars_100g': 5.6005556218057, 'carbohydrates_100g': 23.149641093846483, 'salt_100g': 1.8962452256975848, 'fat_100g': 26.872988946379387, 'saturated_fat_100g': 2.092970078369122, 'fiber_100g': 7.36454268234643, 'proteins_100g': 6.3447797189033075, 'energy_kcal_100g': 230.28578645266577}",1,60,medium
thyroid_issues,cauliflower,"{'sugars_100g': 8.187412564051828, 'carbohydrates_100g': 46.575410518656085, 'salt_100g': 1.8231069473553156, 'fat_100g': 7.580306465189967, 'saturated_fat_100g': 7.373035109965568, 'fiber_100g': 8.2383476553414, 'proteins_100g': 17.358083370198003, 'energy_kcal_100g': 367.80997003461414}",1,60,medium
thyroid_issues,cabbage,"{'sugars_100g': 7.703837258804671, 'carbohydrates_100g': 41.711883146113024, 'salt_100g': 1.2865345896874159, 'fat_100g': 18.285423669636938, 'saturated_fat_100g': 3.2455701831424744, 'fiber_100g': 1.3627948796626754, 'proteins_100g': 10.697509775526829, 'energy_kcal_100g': 216.7467849467631}",1,60,medium
thyroid_issues,kale,"{'sugars_100g': 6.5085833306151875, 'carbohydrates_100g': 18.98579753620925, 'salt_100g': 0.01806545325402542, 'fat_100g': 4.103324922596457, 'saturated_fat_100g': 8.643663338048833, 'fiber_100g': 2.716462320096389, 'proteins_100g': 23.10016738086742, 'energy_kcal_100g': 89.83161153542176}",1,60,medium
thyroid_issues,brussels sprouts,"{'sugars_100g': 13.541161510743752, 'carbohydrates_100g': 12.775940997387671, 'salt_100g': 1.3983325467947159, 'fat_100g': 6.470910321462451, 'saturated_fat_100g': 0.9706928504378631, 'fiber_100g': 8.454702740754549, 'proteins_100g': 10.579465149137912, 'energy_kcal_100g': 130.7521875873161}",1,60,medium
thyroid_issues,bok choy,"{'sugars_100g': 2.8791561443255453, 'carbohydrates_100g': 11.688198509293082, 'salt_100g': 1.6201050274388025, 'fat_100g': 20.773164513463627, 'saturated_fat_100g': 2.8238606631662613, 'fiber_100g': 1.1156353712028166, 'proteins_100g': 21.475461891210962, 'energy_kcal_100g': 360.65369941004}",1,60,medium
thyroid_issues,turnips,"{'sugars_100g': 6.767198387525928, 'carbohydrates_100g': 56.1250443638522, 'salt_100g': 0.4385262112769561, 'fat_100g': 25.50703900180868, 'saturated_fat_100g': 7.990154886636963, 'fiber_100g': 8.450856709729285, 'proteins_100g': 6.239681450811415, 'energy_kcal_100g': 233.51337905977448}",1,60,medium
thyroid_issues,radishes,"{'sugars_100g': 14.440444563040964, 'carbohydrates_100g': 39.070933218321315, 'salt_100g': 1.2590126648496172, 'fat_100g': 9.081668212872367, 'saturated_fat_100g': 7.139448482575021, 'fiber_100g': 9.211274187940607, 'proteins_100g': 2.488020609210637, 'energy_kcal_100g': 259.2008390264884}",1,60,medium
thyroid_issues,mustard greens,"{'sugars_100g': 7.397962298314953, 'carbohydrates_100g': 32.48848605973156, 'salt_100g': 1.666102940991212, 'fat_100g': 11.12390301423205, 'saturated_fat_100g': 8.650661785999343, 'fiber_100g': 1.4568906811407867, 'proteins_100g': 26.037354308200793, 'energy_kcal_100g': 64.17866974854908}",1,60,medium
thyroid_issues,collard greens,"{'sugars_100g': 19.801166865591824, 'carbohydrates_100g': 38.86178062548912, 'salt_100g': 0.8819265532266598, 'fat_100g': 18.824227697650354, 'saturated_fat_100g': 8.483193489113622, 'fiber_100g': 9.38705561929705, 'proteins_100g': 24.674286510009438, 'energy_kcal_100g': 329.24638851133585}",1,60,medium
thyroid_issues,soy milk,"{'sugars_100g': 1.774356898927918, 'carbohydrates_100g': 51.3309565648459, 'salt_100g': 0.8567959143988682, 'fat_100g': 25.24238383361848, 'saturated_fat_100g': 0.5663804787126892, 'fiber_100g': 2.4812681082439427, 'proteins_100g': 11.528131143487895, 'energy_kcal_100g': 179.19714029758669}",1,60,medium
thyroid_issues,tofu,"{'sugars_100g': 18.665987592068134, 'carbohydrates_100g': 59.09846114094448, 'salt_100g': 1.6234094002783674, 'fat_100g': 23.481587601299367, 'saturated_fat_100g': 4.896823397097618, 'fiber_100g': 3.112756826711353, 'proteins_100g': 18.392133716112333, 'energy_kcal_100g': 282.27477368548716}",1,60,medium
thyroid_issues,tempeh,"{'sugars_100g': 10.043171531510653, 'carbohydrates_100g': 48.63289777163082, 'salt_100g': 1.2211451133656572, 'fat_100g': 1.0683278412447639, 'saturated_fat_100g': 3.2634033154306197, 'fiber_100g': 2.396388168576069, 'proteins_100g': 4.058223206533392, 'energy_kcal_100g': 204.2113250384674}",1,60,medium
thyroid_issues,edamame,"{'sugars_100g': 12.758999054175092, 'carbohydrates_100g': 17.590757912504174, 'salt_100g': 1.391428420019928, 'fat_100g': 12.024110634742382, 'saturated_fat_100g': 0.7914689951534326, 'fiber_100g': 4.19770502294162, 'proteins_100g': 23.03323797113221, 'energy_kcal_100g': 311.91462364899206}",1,60,medium
thyroid_issues,soy protein,"{'sugars_100g': 11.985021708846212, 'carbohydrates_100g': 54.67328606102388, 'salt_100g': 1.8065675456345662, 'fat_100g': 2.397626985985509, 'saturated_fat_100g': 1.770495775500398, 'fiber_100g': 3.538767019799711, 'proteins_100g': 28.677484233582213, 'energy_kcal_100g': 385.6248355924227}",1,60,medium
thyroid_issues,soy sauce,"{'sugars_100g': 0.6621247943408348, 'carbohydrates_100g': 57.19037955098969, 'salt_100g': 0.04228419553575291, 'fat_100g': 16.28345037909976, 'saturated_fat_100g': 6.225482795016153, 'fiber_100g': 9.918699635797278, 'proteins_100g': 25.510035003781542, 'energy_kcal_100g': 275.0677236004909}",1,60,medium
thyroid_issues,miso,"{'sugars_100g': 14.183148949860541, 'carbohydrates_100g': 20.87205773012862, 'salt_100g': 1.045706196449862, 'fat_100g': 20.075242599736825, 'saturated_fat_100g': 7.361869714213772, 'fiber_100g': 1.4683567881237425, 'proteins_100g': 2.301818454826665, 'energy_kcal_100g': 396.85558388329326}",1,60,medium
thyroid_issues,wheat,"{'sugars_100g': 2.8276799015070586, 'carbohydrates_100g': 28.055884393346822, 'salt_100g': 0.22310766232905155, 'fat_100g': 14.58597113131542, 'saturated_fat_100g': 0.6162998029164024, 'fiber_100g': 7.560008214729862, 'proteins_100g': 28.585931959336467, 'energy_kcal_100g': 249.84279567211254}",1,60,medium
thyroid_issues,barley,"{'sugars_100g': 17.140795141869383, 'carbohydrates_100g': 23.121276598236854, 'salt_100g': 0.6689720305986098, 'fat_100g': 14.092234893205855, 'saturated_fat_100g': 6.5522222542403465, 'fiber_100g': 5.053845461425657, 'proteins_100g': 5.116271001713013, 'energy_kcal_100g': 111.13030103590853}",1,60,medium
thyroid_issues,rye,"{'sugars_100g': 14.516961765534553, 'carbohydrates_100g': 48.547519660812505, 'salt_100g': 1.0964480913767085, 'fat_100g': 12.003033641379822, 'saturated_fat_100g': 4.175956724397308, 'fiber_100g': 8.228486573142192, 'proteins_100g': 22.33817662636071, 'energy_kcal_100g': 328.6030287108448}",1,60,medium
thyroid_issues,triticale,"{'sugars_100g': 8.617696744952788, 'carbohydrates_100g': 25.31676150010055, 'salt_100g': 0.7120223639509771, 'fat_100g': 2.5087883958732826, 'saturated_fat_100g': 9.508769102632783, 'fiber_100g': 9.152315214382533, 'proteins_100g': 14.570283621536564, 'energy_kcal_100g': 396.87910768056474}",1,60,medium
thyroid_issues,processed foods with gluten additives,"{'sugars_100g': 1.8512976283090765, 'carbohydrates_100g': 28.226254710290835, 'salt_100g': 0.3980763758990882, 'fat_100g': 7.712900605341643, 'saturated_fat_100g': 5.538863114639966, 'fiber_100g': 4.842944499156956, 'proteins_100g': 24.99912051151228, 'energy_kcal_100g': 374.2002986935312}",1,60,medium
thyroid_issues,peanuts,"{'sugars_100g': 1.0584502865794265, 'carbohydrates_100g': 47.263770275338075, 'salt_100g': 0.8304720617143877, 'fat_100g': 8.625685007001051, 'saturated_fat_100g': 5.774891451067248, 'fiber_100g': 4.885346973535089, 'proteins_100g': 23.562582481601556, 'energy_kcal_100g': 263.48049002420873}",1,60,medium
thyroid_issues,pine nuts,"{'sugars_100g': 12.93202365264732, 'carbohydrates_100g': 55.72832718081661, 'salt_100g': 1.7196802872158548, 'fat_100g': 24.187760796992478, 'saturated_fat_100g': 7.721177878461271, 'fiber_100g': 3.5237626530665613, 'proteins_100g': 14.944599775466978, 'energy_kcal_100g': 145.62353524584182}",1,60,medium
thyroid_issues,millet,"{'sugars_100g': 5.72446909188127, 'carbohydrates_100g': 44.53646885159847, 'salt_100g': 0.8525864683522684, 'fat_100g': 2.13503365423529, 'saturated_fat_100g': 4.523571261883438, 'fiber_100g': 6.594075481524425, 'proteins_100g': 15.402170651328387, 'energy_kcal_100g': 346.9675526614417}",1,60,medium
thyroid_issues,strawberries,"{'sugars_100g': 0.07728787949613736, 'carbohydrates_100g': 29.27140071656524, 'salt_100g': 0.2698505501086188, 'fat_100g': 8.85547412222676, 'saturated_fat_100g': 9.903364929276181, 'fiber_100g': 8.613147539615195, 'proteins_100g': 5.821362420807629, 'energy_kcal_100g': 185.57512323703887}",1,60,medium
thyroid_issues,peaches,"{'sugars_100g': 0.4818826523452291, 'carbohydrates_100g': 55.481683624915576, 'salt_100g': 0.2180429483455677, 'fat_100g': 24.09838563942148, 'saturated_fat_100g': 6.587893117832042, 'fiber_100g': 9.525502851896281, 'proteins_100g': 23.68917627778035, 'energy_kcal_100g': 102.4896586843079}",1,60,medium
thyroid_issues,spinach (raw in large amounts),"{'sugars_100g': 8.753573889665113, 'carbohydrates_100g': 52.73936208142088, 'salt_100g': 1.4638285155097082, 'fat_100g': 24.144976232486933, 'saturated_fat_100g': 4.640301322804994, 'fiber_100g': 0.6320225470022156, 'proteins_100g': 20.545992525390815, 'energy_kcal_100g': 170.54383593961575}",1,60,medium
thyroid_issues,sweet potatoes (raw),"{'sugars_100g': 15.696167199222327, 'carbohydrates_100g': 25.71706468696815, 'salt_100g': 1.4391469615847212, 'fat_100g': 27.54446111039576, 'saturated_fat_100g': 8.64533601521096, 'fiber_100g': 7.337607700241825, 'proteins_100g': 1.3791969817018046, 'energy_kcal_100g': 213.3324429080168}",1,60,medium
thyroid_issues,processed foods,"{'sugars_100g': 12.142449038746953, 'carbohydrates_100g': 32.97215372452217, 'salt_100g': 1.3368267366616247, 'fat_100g': 17.516261115172853, 'saturated_fat_100g': 1.7876795521279287, 'fiber_100g': 3.4883075331431614, 'proteins_100g': 17.73265503280802, 'energy_kcal_100g': 313.72804899496526}",1,40,low
thyroid_issues,sugars,"{'sugars_100g': 88.48297754901661, 'carbohydrates_100g': 76.92405982552253, 'salt_100g': 0.7308191938024609, 'fat_100g': 2.3298422238064815, 'saturated_fat_100g': 1.4412906531130154, 'fiber_100g': 1.9852113650252434, 'proteins_100g': 1.892298325835358, 'energy_kcal_100g': 489.4050299282696}",1,40,low
thyroid_issues,refined carbohydrates,"{'sugars_100g': 13.996503527987766, 'carbohydrates_100g': 25.492549289323023, 'salt_100g': 0.960511554732554, 'fat_100g': 20.252079502711947, 'saturated_fat_100g': 9.265767489220027, 'fiber_100g': 5.020693064074166, 'proteins_100g': 16.65022368104904, 'energy_kcal_100g': 361.9550414994689}",1,40,low
thyroid_issues,added sugars,"{'sugars_100g': 83.77324320919075, 'carbohydrates_100g': 87.50548345526985, 'salt_100g': 0.1684081629975327, 'fat_100g': 2.9003844856333103, 'saturated_fat_100g': 1.8009659585249382, 'fiber_100g': 1.8315354541183981, 'proteins_100g': 1.3478861970449882, 'energy_kcal_100g': 364.61921798727445}",1,40,low
thyroid_issues,artificial sweeteners,"{'sugars_100g': 17.097597945283297, 'carbohydrates_100g': 18.517824185159373, 'salt_100g': 0.9730194776857202, 'fat_100g': 27.855698875267297, 'saturated_fat_100g': 5.760942211338556, 'fiber_100g': 6.1041263129807835, 'proteins_100g': 16.26725571861599, 'energy_kcal_100g': 91.0809245460949}",1,40,low
thyroid_issues,food colorings,"{'sugars_100g': 16.536615661284447, 'carbohydrates_100g': 10.130492369333329, 'salt_100g': 1.2025253926500894, 'fat_100g': 12.61838517799427, 'saturated_fat_100g': 9.749834707428931, 'fiber_100g': 1.8666884898064195, 'proteins_100g': 19.75473939700019, 'energy_kcal_100g': 91.75254127970669}",1,40,low
thyroid_issues,preservatives,"{'sugars_100g': 1.826603697538034, 'carbohydrates_100g': 30.803011483501944, 'salt_100g': 1.3246745303808987, 'fat_100g': 0.8330530913878442, 'saturated_fat_100g': 4.829832505852815, 'fiber_100g': 3.4263149586622776, 'proteins_100g': 27.164195376163594, 'energy_kcal_100g': 80.58375692177293}",1,40,low
thyroid_issues,fast food,"{'sugars_100g': 13.549448853261023, 'carbohydrates_100g': 59.29615623240885, 'salt_100g': 0.7222423085610028, 'fat_100g': 3.328166040981114, 'saturated_fat_100g': 0.32927835168668707, 'fiber_100g': 4.462726579188237, 'proteins_100g': 25.003019728574472, 'energy_kcal_100g': 138.17180702330006}",1,40,low
thyroid_issues,packaged snacks,"{'sugars_100g': 18.748155731522495, 'carbohydrates_100g': 10.783627566283906, 'salt_100g': 1.5641540746235119, 'fat_100g': 23.697323688041248, 'saturated_fat_100g': 1.1819374700112706, 'fiber_100g': 1.4271695848642452, 'proteins_100g': 16.372242011176443, 'energy_kcal_100g': 196.52376267578842}",1,40,low
thyroid_issues,sugary beverages,"{'sugars_100g': 78.02450621914205, 'carbohydrates_100g': 76.9968298844888, 'salt_100g': 0.6806209826976202, 'fat_100g': 2.4491693128567418, 'saturated_fat_100g': 1.1045231451202147, 'fiber_100g': 0.11742027919480935, 'proteins_100g': 0.3285495570255319, 'energy_kcal_100g': 306.19773428209186}",1,40,low
thyroid_issues,iodine,"{'sugars_100g': 11.505517844272697, 'carbohydrates_100g': 23.465593627772705, 'salt_100g': 1.3914624427340074, 'fat_100g': 14.558879305924178, 'saturated_fat_100g': 6.607600442901514, 'fiber_100g': 8.431093565688347, 'proteins_100g': 10.90779899311672, 'energy_kcal_100g': 291.98798646633014}",0,10,safe
thyroid_issues,selenium,"{'sugars_100g': 9.734098863840217, 'carbohydrates_100g': 26.918353022296817, 'salt_100g': 1.121087498608981, 'fat_100g': 23.78094256427837, 'saturated_fat_100g': 0.3161633371785588, 'fiber_100g': 2.615712257764823, 'proteins_100g': 6.3810783157762145, 'energy_kcal_100g': 317.7221214366577}",0,10,safe
